Date                                    , Status                                  , ProjName                                , BoardDefShortName                       , BoardDefName                            , SynthName                               , ImplName                                , SynthInfo                               , SynthWarnings                           , SynthCritWarnings                       , SynthError                              , ImplInfo                                , ImplWarnings                            , ImplCritWarnings                        , ImplError                               , ImplDRCWarnings                         , ImplDRCError                            , ImplTimingWNS                           , ImplTimingFaildEndpoints                , ImplTimingTNS                           ,
2017-04-26T20:50:29                     , Error                                   , ZYNQ_R                                  , zed                                     , em.avnet.com:zed:part0:1.3              , synth_1                                 , impl_1                                  , 147                                     , 142                                     , 0                                       , 0                                       , 14                                      , 29                                      , 0                                       , 3                                       , 48                                      ,  2                                      , 0.381                                   , 0                                       , 0.000                                   ,
2017-04-26T21:21:36                     , Ok                                      , ZYNQ_R                                  , zed                                     , em.avnet.com:zed:part0:1.3              , synth_1                                 , impl_1                                  , 148                                     , 146                                     , 0                                       , 0                                       , 17                                      , 32                                      , 1                                       , 0                                       , 49                                      ,  0                                      , 0.393                                   , 0                                       , 0.000                                   ,
2017-04-26T22:06:39                     , Ok                                      , WEB_R1                                  , zed                                     , em.avnet.com:zed:part0:1.3              , synth_1                                 , impl_1                                  , 54                                      , 27                                      , 0                                       , 0                                       , 14                                      , 22                                      , 0                                       , 0                                       , 1                                       ,  0                                      , 12.173                                  , 0                                       , 0.000                                   ,
2017-04-27T21:13:58                     , Ok                                      , zynq_soc                                , zed                                     , em.avnet.com:zed:part0:1.3              , synth_1                                 , impl_1                                  , 54                                      , 27                                      , 0                                       , 0                                       , 14                                      , 22                                      , 0                                       , 0                                       , 1                                       ,  0                                      , 12.173                                  , 0                                       , 0.000                                   ,
2017-04-27T21:25:57                     , Ok                                      , zynq_soc                                , zed                                     , em.avnet.com:zed:part0:1.3              , synth_1                                 , impl_1                                  , 54                                      , 27                                      , 0                                       , 0                                       , 14                                      , 22                                      , 0                                       , 0                                       , 1                                       ,  0                                      , 12.173                                  , 0                                       , 0.000                                   ,
2017-04-27T21:40:00                     , Ok                                      , zynq_soc                                , zed                                     , em.avnet.com:zed:part0:1.3              , synth_1                                 , impl_1                                  , 54                                      , 27                                      , 0                                       , 0                                       , 14                                      , 22                                      , 0                                       , 0                                       , 1                                       ,  0                                      , 12.173                                  , 0                                       , 0.000                                   ,
2017-04-27T23:52:36                     , Ok                                      , zynq_soc                                , zed                                     , em.avnet.com:zed:part0:1.3              , synth_1                                 , impl_1                                  , 50                                      , 22                                      , 0                                       , 0                                       , 13                                      , 21                                      , 0                                       , 0                                       , 0                                       ,  0                                      , 12.479                                  , 0                                       , 0.000                                   ,
2017-04-28T08:51:50                     , Ok                                      , zynq_soc                                , zed                                     , em.avnet.com:zed:part0:1.3              , synth_1                                 , impl_1                                  , 52                                      , 26                                      , 0                                       , 0                                       , 15                                      , 21                                      , 0                                       , 0                                       , 0                                       ,  0                                      , 11.792                                  , 0                                       , 0.000                                   ,
2017-04-28T09:40:12                     , Ok                                      , zynq_soc                                , zed                                     , em.avnet.com:zed:part0:1.3              , synth_1                                 , impl_1                                  , 52                                      , 26                                      , 0                                       , 0                                       , 15                                      , 21                                      , 0                                       , 0                                       , 0                                       ,  0                                      , 11.792                                  , 0                                       , 0.000                                   ,
2017-04-28T20:28:11                     , Ok                                      , zynq_soc                                , zed                                     , em.avnet.com:zed:part0:1.3              , synth_1                                 , impl_1                                  , 52                                      , 26                                      , 0                                       , 0                                       , 13                                      , 21                                      , 0                                       , 0                                       , 0                                       ,  0                                      , 11.792                                  , 0                                       , 0.000                                   ,
2017-05-09T00:00:30                     , Ok                                      , zynq_soc                                , zed                                     , em.avnet.com:zed:part0:1.3              , synth_1                                 , impl_1                                  , 52                                      , 34                                      , 0                                       , 0                                       , 15                                      , 21                                      , 0                                       , 0                                       , 0                                       ,  0                                      , 12.153                                  , 0                                       , 0.000                                   ,
2017-05-09T04:19:44                     , Ok                                      , zynq_soc                                , zed                                     , em.avnet.com:zed:part0:1.3              , synth_1                                 , impl_1                                  , 52                                      , 34                                      , 0                                       , 0                                       , 15                                      , 21                                      , 0                                       , 0                                       , 0                                       ,  0                                      , 12.153                                  , 0                                       , 0.000                                   ,
2017-05-09T04:58:11                     , Ok                                      , webserver_sdsoc_2016_3                  , zed                                     , em.avnet.com:zed:part0:1.3              , synth_1                                 , impl_1                                  , 52                                      , 34                                      , 0                                       , 0                                       , 15                                      , 21                                      , 0                                       , 0                                       , 0                                       ,  0                                      , 12.153                                  , 0                                       , 0.000                                   ,
2017-05-13T00:59:25                     , Ok                                      , webserver_sdsoc_2016_3                  , zed                                     , em.avnet.com:zed:part0:1.3              , synth_1                                 , impl_1                                  , 76                                      , 31                                      , 0                                       , 0                                       , 15                                      , 0                                       , 0                                       , 0                                       , 0                                       ,  0                                      , 0.482                                   , 0                                       , 0.000                                   ,
